name,url,address
Babylon Junior Senior High School,https://www.greatschools.org/new-york/babylon/185-Babylon-Junior-Senior-High-School/,"50 Railroad Avenue, Babylon, NY, 11702
�
3.5
(6 Reviews)"
Chelsea Career And Technical Education High School,https://www.greatschools.org/new-york/new-york/1948-Chelsea-Career-And-Technical-Education-High-School/,"131 Avenue of the Americas, New York, NY, 10013
�
4
(2 Reviews)"
Edward R Murrow High School,https://www.greatschools.org/new-york/brooklyn/1954-Edward-R-Murrow-High-School/,"1600 Avenue L, Brooklyn, NY, 11230
�
4.1
(19 Reviews)"
The High School of Fashion Industries,https://www.greatschools.org/new-york/new-york/1958-The-High-School-Of-Fashion-Industries/,"225 West 24th Street, New York, NY, 10011
�
3.2
(11 Reviews)"
George Westinghouse Career & Technical Ed High School,https://www.greatschools.org/new-york/brooklyn/1964-George-Westinghouse-Career--Technical-Ed-High-School/,"105 Tech Place, Brooklyn, NY, 11201
�
1.3
(3 Reviews)"
James Madison High School,https://www.greatschools.org/new-york/brooklyn/2004-James-Madison-High-School/,"3787 Bedford Avenue, Brooklyn, NY, 11229
�
3.1
(10 Reviews)"
Martin Van Buren High School,https://www.greatschools.org/new-york/queens/2017-Martin-Van-Buren-High-School/,"230-17 HILLSIDE AVE, Queens, NY, 11427
�
2.7
(11 Reviews)"
Bellport Senior High School,https://www.greatschools.org/new-york/brookhaven/21-Bellport-Senior-High-School/,"205 Beaver Dam Road, Brookhaven, NY, 11719
�
4
(5 Reviews)"
Bay Shore Senior High School,https://www.greatschools.org/new-york/bay-shore/224-Bay-Shore-Senior-High-School/,"155 Third Avenue, Bay Shore, NY, 11706
�
5
(9 Reviews)"
Beacon High School,https://www.greatschools.org/new-york/beacon/235-Beacon-High-School/,"101 Matteawan Road, Beacon, NY, 12508
�
4.2
(9 Reviews)"
Susan E Wagner High School,https://www.greatschools.org/new-york/staten-island/2797-Susan-E-Wagner-High-School/,"1200 Manor Road, Staten Island, NY, 10314
�
3.8
(8 Reviews)"
Brooklyn Studio Secondary School,https://www.greatschools.org/new-york/brooklyn/2843-Brooklyn-Studio-Secondary-School/,"8310 21st Avenue, Brooklyn, NY, 11214
�
2.3
(7 Reviews)"
Patchogue Medford High School,https://www.greatschools.org/new-york/medford/3187-Patchogue-Medford-High-School/,"181 Buffalo Avenue, Medford, NY, 11763
�
3.8
(12 Reviews)"
Port Chester Senior High School,https://www.greatschools.org/new-york/port-chester/3293-Port-Chester-Senior-High-School/,"1 Tamarack Road, Port Chester, NY, 10573
�
4.5
(4 Reviews)"
S S Seward Institute,https://www.greatschools.org/new-york/florida/3492-S-S-Seward-Institute/,"51 North Main Street, Florida, NY, 10921
�
3.8
(4 Reviews)"
Elmont Memorial High School,https://www.greatschools.org/new-york/elmont/3605-Elmont-Memorial-High-School/,"555 Ridge Road, Elmont, NY, 11003
�
4.5
(17 Reviews)"
Sewanhaka High School,https://www.greatschools.org/new-york/floral-park/3609-Sewanhaka-High-School/,"500 Tulip Avenue, Floral Park, NY, 11001
�
3.1
(7 Reviews)"
Westbury High School,https://www.greatschools.org/new-york/old-westbury/4075-Westbury-High-School/,"1 Post Road, Old Westbury, NY, 11568
�
3.6
(7 Reviews)"
Riverside High School,https://www.greatschools.org/new-york/yonkers/4144-Riverside-High-School/,"565 Warburton Avenue, Yonkers, NY, 10701
�
4
(8 Reviews)"
Roosevelt High School,https://www.greatschools.org/new-york/yonkers/4159-Roosevelt-High-School/,"631 Tuckahoe Road, Yonkers, NY, 10710
�
3.2
(6 Reviews)"
Chester Academy Middle High School,https://www.greatschools.org/new-york/chester/546-Chester-Academy-Middle-High-School/,"64 Hambletonian Avenue, Chester, NY, 10918
�
1.3
(7 Reviews)"
Walter G O Connell Copiague High School,https://www.greatschools.org/new-york/copiague/619-Walter-G-O-Connell-Copiague-High-School/,"1100 Dixon Avenue, Copiague, NY, 11726
�
4.2
(9 Reviews)"
Lodi High School,https://www.greatschools.org/new-jersey/lodi/1006-Lodi-High-School/,"99 Putnam Street, Lodi, NJ, 07644
�
3.1
(11 Reviews)"
Old Bridge High School,https://www.greatschools.org/new-jersey/matawan/1058-Old-Bridge-High-School/,"4209 County Road 516, Matawan, NJ, 07747
�
4
(7 Reviews)"
East Brunswick Vocational School,https://www.greatschools.org/new-jersey/east-brunswick/1155-East-Brunswick-Vocational-School/,"112 Rues Lane, East Brunswick, NJ, 08816
�
3.8
(4 Reviews)"
Monroe Twp High School,https://www.greatschools.org/new-jersey/monroe-township/1208-Monroe-Twp-High-School/,"200 Schoolhouse Road, Monroe Township, NJ, 08831
�
4.2
(11 Reviews)"
Montclair High School,https://www.greatschools.org/new-jersey/montclair/1216-Montclair-High-School/,"100 Chestnut Street, Montclair, NJ, 07042
�
3.5
(10 Reviews)"
Morristown High School,https://www.greatschools.org/new-jersey/morristown/1249-Morristown-High-School/,"50 Early Street, Morristown, NJ, 07960
�
4.5
(14 Reviews)"
University High School,https://www.greatschools.org/new-jersey/newark/1323-University-High-School/,"55 Clinton Place, Newark, NJ, 07108
�
4.7
(11 Reviews)"
Nutley High School,https://www.greatschools.org/new-jersey/nutley/1437-Nutley-High-School/,"300 Franklin Avenue, Nutley, NJ, 07110
�
3.9
(8 Reviews)"
Ocean Twp High School,https://www.greatschools.org/new-jersey/ocean-township/1459-Ocean-Twp-High-School/,"550 WEST PARK AVENUE, Ocean Township, NJ, 07755
�
2.6
(5 Reviews)"
Boonton High School,https://www.greatschools.org/new-jersey/boonton/157-Boonton-High-School/,"306 Lathrop Avenue, Boonton, NJ, 07005
�
3.2
(9 Reviews)"
Piscataway Twp High School,https://www.greatschools.org/new-jersey/piscataway/1628-Piscataway-Twp-High-School/,"100 Behmer Road, Piscataway, NJ, 08854
�
2.8
(12 Reviews)"
Point Pleasant High School,https://www.greatschools.org/new-jersey/point-pleasant/1669-Point-Pleasant-High-School/,"Laura Herbert Drive, Point Pleasant, NJ, 08742
�
4.8
(4 Reviews)"
Pompton Lakes High School,https://www.greatschools.org/new-jersey/pompton-lakes/1675-Pompton-Lakes-High-School/,"44 Lakeside Avenue, Pompton Lakes, NJ, 07442
�
4.5
(4 Reviews)"
Red Bank Reg High School,https://www.greatschools.org/new-jersey/little-silver/1722-Red-Bank-Reg-High-School/,"101 Ridge Road, Little Silver, NJ, 07739
�
4.8
(5 Reviews)"
Ridgefield Memorial High School,https://www.greatschools.org/new-jersey/ridgefield/1724-Ridgefield-Memorial-High-School/,"555 Walnut Street, Ridgefield, NJ, 07657
�
3.5
(2 Reviews)"
Roxbury High School,https://www.greatschools.org/new-jersey/roxbury-township/1776-Roxbury-High-School/,"ONE BRYANT DRIVE, Roxbury Township, NJ, 07876
�
3
(13 Reviews)"
Rutherford High School,https://www.greatschools.org/new-jersey/rutherford/1789-Rutherford-High-School/,"56 Elliott Place, Rutherford, NJ, 07070
�
4.4
(7 Reviews)"
Somerville High School,https://www.greatschools.org/new-jersey/somerville/1840-Somerville-High-School/,"222 Davenport Street, Somerville, NJ, 08876
�
3.4
(7 Reviews)"
Columbia Senior High School,https://www.greatschools.org/new-jersey/maplewood/1863-Columbia-Senior-High-School/,"17 Parker Avenue, Maplewood, NJ, 07040
�
3.5
(15 Reviews)"
South Plainfield High School,https://www.greatschools.org/new-jersey/south-plainfield/1872-South-Plainfield-High-School/,"200 Lake Street, South Plainfield, NJ, 07080
�
4.2
(6 Reviews)"
Jonathan Dayton High School,https://www.greatschools.org/new-jersey/springfield-township/1899-Jonathan-Dayton-High-School/,"139 Mountain Avenue, Springfield, NJ, 07081
�
3.7
(6 Reviews)"
Sussex Cty Tech High School,https://www.greatschools.org/new-jersey/sparta-township/1923-Sussex-Cty-Tech-High-School/,"105 North Church Road, Sparta, NJ, 07871
�
4
(4 Reviews)"
Teaneck Sr High School,https://www.greatschools.org/new-jersey/teaneck/1931-Teaneck-Sr-High-School/,"100 Elizabeth Avenue, Teaneck, NJ, 07666
�
4
(8 Reviews)"
Vernon Twp High School,https://www.greatschools.org/new-jersey/vernon-valley/2036-Vernon-Twp-High-School/,"1832 ROUTE 565, Vernon Township, NJ, 07462
�
2.7
(17 Reviews)"
Waldwick High School,https://www.greatschools.org/new-jersey/waldwick/2072-Waldwick-High-School/,"155 Wyckoff Avenue, Waldwick, NJ, 07463
�
4
(4 Reviews)"
West Milford High School,https://www.greatschools.org/new-jersey/west-milford/2158-West-Milford-High-School/,"67 Highlander Drive, West Milford, NJ, 07480
�
3.1
(13 Reviews)"
Butler High School,https://www.greatschools.org/new-jersey/butler/226-Butler-High-School/,"38 Bartholdi Avenue, Butler, NJ, 07405
�
3.3
(9 Reviews)"
Arthur L Johnson High School,https://www.greatschools.org/new-jersey/clark/319-Arthur-L--Johnson-High-School/,"365 Westfield Avenue, Clark, NJ, 07066
�
3
(5 Reviews)"
Team Academy Charter School,https://www.greatschools.org/new-jersey/newark/3481-Team-Academy-Charter-School/,"60 Park Place, Newark, NJ, 07102
�
4.3
(8 Reviews)"
Cicely Tyson Middle/High School,https://www.greatschools.org/new-jersey/east-orange/452-Cicely-Tyson-Middle-High-School/,"35 Winans Street, East Orange, NJ, 07017
�
4.3
(15 Reviews)"
Hightstown High School,https://www.greatschools.org/new-jersey/hightstown/460-Hightstown-High-School/,"25 Leshin Lane, Hightstown, NJ, 08520
�
3.5
(13 Reviews)"
In Tech Academy Aka Ms High School 368,https://www.greatschools.org/new-york/new-york/6426-In-Tech-Academy-Aka-Ms-High-School-368/,"2975 TIBBETTS AVE, The Bronx, NY, 10463
�
4.5
(12 Reviews)"
Brooklyn High School of the Arts,https://www.greatschools.org/new-york/brooklyn/6430-Brooklyn-High-School-Of-The-Arts/,"345 Dean Street, Brooklyn, NY, 11217
�
3.9
(23 Reviews)"
School For International Studies,https://www.greatschools.org/new-york/brooklyn/6486-School-For-International-Studies/,"284 Baltic Street, Brooklyn, NY, 11201
�
4.1
(12 Reviews)"
International High School at Laguardia Community College,https://www.greatschools.org/new-york/queens/6492-International-High-School-At-Laguardia-Community-College/,"45-35 VAN DAM ST, Queens, NY, 11101
�
5
(4 Reviews)"
"High School for Law, Advocacy and Community Justice",https://www.greatschools.org/new-york/new-york/6883-High-School-For-Law-Advocacy-And-Community-Justice/,"122 Amsterdam Avenue, New York, NY, 10023"
Bronx High School for Medical Science,https://www.greatschools.org/new-york/bronx/6947-Bronx-High-School-For-Medical-Science/,"240 East 172nd Street, The Bronx, NY, 10457
�
2.8
(4 Reviews)"
Manhattan Bridges High School,https://www.greatschools.org/new-york/new-york/7683-Manhattan-Bridges-High-School/,"525 West 50th Street, New York, NY, 10019
�
5
(4 Reviews)"
Bronx Theatre High School,https://www.greatschools.org/new-york/new-york/7703-Bronx-Theatre-High-School/,"99 TERRACE VIEW AVE, The Bronx, NY, 10463"
Pelham Preparatory Academy,https://www.greatschools.org/new-york/bronx/7708-Pelham-Preparatory-Academy/,"925 ASTOR AVE, The Bronx, NY, 10469
�
3.7
(7 Reviews)"
High School for Public Service-Heroes of Tomorrow,https://www.greatschools.org/new-york/brooklyn/7725-High-School-For-Public-Service-Heroes-Of-Tomorrow/,"600 Kingston Avenue, Brooklyn, NY, 11203
�
4
(1 Reviews)"
Academy Of Urban Planning,https://www.greatschools.org/new-york/brooklyn/7732-Academy-Of-Urban-Planning/,"400 Irving Avenue, Brooklyn, NY, 11237
�
5
(2 Reviews)"
Alexander Hamilton High School,https://www.greatschools.org/new-york/elmsford/821-Alexander-Hamilton-High-School/,"98 South Goodwin Avenue, Elmsford, NY, 10523
�
3.5
(10 Reviews)"
Mott Hall V,https://www.greatschools.org/new-york/bronx/8221-Mott-Hall-V/,"1551 E 172ND ST, The Bronx, NY, 10472
�
5
(1 Reviews)"
Orchard Collegiate Academy,https://www.greatschools.org/new-york/new-york/8285-Henry-Street-School-For-International-Studies/,"220 Henry Street, New York, NY, 10002
�
3.5
(6 Reviews)"
Essex Street Academy,https://www.greatschools.org/new-york/new-york/8292-Essex-Street-Academy/,"350 Grand Street, New York, NY, 10002
�
5
(5 Reviews)"
Rachel Carson High School For Coastal Studies,https://www.greatschools.org/new-york/brooklyn/8298-Rachel-Carson-High-School-For-Coastal-Studies/,"521 West Avenue, Brooklyn, NY, 11224
�
4.4
(10 Reviews)"
High School Of Applied Communications,https://www.greatschools.org/new-york/queens/8306-High-School-Of-Applied-Communications/,"30-20 THOMSON AVE, Queens, NY, 11101
�
3.3
(4 Reviews)"
Queens School Of Inquiry,https://www.greatschools.org/new-york/queens/8319-Queens-School-Of-Inquiry/,"158-40 76th Road, Queens, NY, 11366
�
2.8
(17 Reviews)"
Millenium Art Academy,https://www.greatschools.org/new-york/bronx/8343-Millenium-Art-Academy/,"1980 LAFAYETTE AVE, The Bronx, NY, 10473
�
5
(3 Reviews)"
Comprehensive Model School Project Ms 327,https://www.greatschools.org/new-york/bronx/8358-Comprehensive-Model-School-Project-Ms-327/,"1501 JEROME AVE, The Bronx, NY, 10452
�
4.8
(4 Reviews)"
Riverdale Kingsbridge Academy (Ms High School 141),https://www.greatschools.org/new-york/bronx/8367-Riverdale-Kingsbridge-Academy-Ms-High-School-141/,"660 W 237TH ST, The Bronx, NY, 10463
�
2.9
(17 Reviews)"
Collegiate Institute For Math And Science,https://www.greatschools.org/new-york/bronx/8377-Collegiate-Institute-For-Math-And-Science/,"925 ASTOR AVE, The Bronx, NY, 10469
�
5
(1 Reviews)"
Bronx Latin School,https://www.greatschools.org/new-york/bronx/8386-Bronx-Latin-School/,"800 HOME ST, The Bronx, NY, 10456
�
4.5
(6 Reviews)"
Frederick Douglas Academy Vii High School,https://www.greatschools.org/new-york/brooklyn/8430-Frederick-Douglas-Academy-Vii-High-School/,"226 Bristol Street, Brooklyn, NY, 11212
�
5
(1 Reviews)"
Eastport South Manor Junior Senior High School,https://www.greatschools.org/new-york/manorville/8466-Eastport-South-Manor-Junior-Senior-High-School/,"543 Moriches-Middle Island Road, Manorville, NY, 11949
�
3.1
(7 Reviews)"
Community Health Academy of the Heights,https://www.greatschools.org/new-york/new-york/8776-Community-Health-Academy-Of-The-Heights/,"504 W 158TH ST, New York, NY, 10033"
Washington Heights Expeditionary Learning School,https://www.greatschools.org/new-york/new-york/8777-Washington-Heights-Expeditionary-Learning-School/,"511 West 182nd Street, New York, NY, 10033
�
4.8
(6 Reviews)"
Preparatory Academy for Writers: A College Board School,https://www.greatschools.org/new-york/queens/8825-Preparatory-Academy-For-Writers-A-College-Board-School/,"143-10 SPRINGFIELD BLVD, Queens, NY, 11413
�
3.5
(4 Reviews)"
Freeport High School,https://www.greatschools.org/new-york/freeport/887-Freeport-High-School/,"50 South Brookside Avenue, Freeport, NY, 11520
�
3.8
(11 Reviews)"
Brooklyn Preparatory High School,https://www.greatschools.org/new-york/brooklyn/8936-Brooklyn-Preparatory-High-School/,"257 North 6th Street, Brooklyn, NY, 11211
�
4.3
(4 Reviews)"
Glen Cove High School,https://www.greatschools.org/new-york/glen-cove/941-Glen-Cove-High-School/,"150 Dosoris Lane, Glen Cove, NY, 11542
�
3.6
(7 Reviews)"
High School for Media & Communications,https://www.greatschools.org/new-york/new-york/6270-High-School-For-Media--Communications/,"549 Audubon Avenue, New York, NY, 10040
�
5
(2 Reviews)"
Bullard-Havens Technical High School,https://www.greatschools.org/connecticut/bridgeport/3-Bullard-Havens-Technical-High-School/,"500 Palisade Avenue, Bridgeport, CT, 06610
�
3.7
(3 Reviews)"
Great Oaks Charter School Bridgeport,https://www.greatschools.org/connecticut/bridgeport/3791-Great-Oaks-Charter-School-Bridgeport/,"375 Howard Avenue, Bridgeport, CT, 06605"
Dwight Morrow High,https://www.greatschools.org/new-jersey/englewood/540-Dwight-Morrow-High/,"274 Knickerbocker Road, Englewood, NJ, 07631
�
4
(8 Reviews)"
Essex County Vocational School,https://www.greatschools.org/new-jersey/west-caldwell/550-Essex-County-Vocational-School/,"620 Passaic Avenue, West Caldwell, NJ, 07006
�
4
(2 Reviews)"
Academy of Technology Design,https://www.greatschools.org/new-jersey/jersey-city/7111-Academy-Of-Technology-Design/,"525 Montgomery Street, Jersey City, NJ, 07302"
Great Oaks Charter School,https://www.greatschools.org/new-jersey/newark/7115-Great-Oaks-Charter-School/,"909 Broad Street, Newark, NJ, 07102
�
3.2
(9 Reviews)"
Bard Early College High School,https://www.greatschools.org/new-jersey/newark/7143-Bard-Early-College-High-School/,"321 Bergen Street, Newark, NJ, 07103
�
4
(7 Reviews)"
Passaic Arts And Science Charter School,https://www.greatschools.org/new-jersey/passaic/7154-Passaic-Arts-And-Science-Charter-School/,"7 St. Francis Way, Passaic, NJ, 07410
�
2.3
(6 Reviews)"
Hamilton East-Steinert High School,https://www.greatschools.org/new-jersey/hamilton-township/729-Hamilton-East-Steinert-High-School/,"2900 KLOCKNER ROAD, Hamilton Township, NJ, 08690
�
2.9
(20 Reviews)"
Henry Hudson Reg School,https://www.greatschools.org/new-jersey/highlands/780-Henry-Hudson-Reg-School/,"1 Grand Tour, Highlands, NJ, 07732
�
4.3
(7 Reviews)"
Hoboken High School,https://www.greatschools.org/new-jersey/hoboken/807-Hoboken-High-School/,"NINTH & CLINTON STS, Hoboken, NJ, 07030
�
4
(5 Reviews)"
Jefferson Twp High School,https://www.greatschools.org/new-jersey/jefferson/864-Jefferson-Twp-High-School/,"1010 WELDON RD RD2, Jefferson, NJ, 07438
�
4.3
(6 Reviews)"
Innovation High School,https://www.greatschools.org/new-jersey/jersey-city/8720-Innovation-High-School/,"239 Bergen Avenue, Jersey City, NJ, 07305
�
3
(6 Reviews)"
Paterson Arts And Science Charter School,https://www.greatschools.org/new-jersey/paterson/8734-Paterson-Arts-And-Science-Charter-School/,"225 Grand Street, Paterson, NJ, 07501
�
3
(2 Reviews)"
South Hunterdon High School,https://www.greatschools.org/new-jersey/lambertville/8784-South-Hunterdon-High-School/,"301 Mount Airy-Harbourton Road, Lambertville, NJ, 08530
�
3.7
(3 Reviews)"
Mercer County Technical School Culinary Arts Academy,https://www.greatschools.org/new-jersey/pennington/8891-Mercer-County-Technical-School-Culinary-Arts-Academy/,"129 Bull Run Road, Pennington, NJ, 08534"
David Brearley High School,https://www.greatschools.org/new-jersey/kenilworth/921-David-Brearley-High-School/,"401 Monroe Avenue, Kenilworth, NJ, 07033
�
3.7
(6 Reviews)"
Belvidere High School,https://www.greatschools.org/new-jersey/belvidere/93-Belvidere-High-School/,"809 Oxford Street, Belvidere, NJ, 07823
�
2.6
(8 Reviews)"
Kittatinny Reg High School,https://www.greatschools.org/new-jersey/newton/932-Kittatinny-Reg-High-School/,"77 Halsey Road, Newton, NJ, 07860
�
3.3
(7 Reviews)"
Lacey Twp High School,https://www.greatschools.org/new-jersey/lacey-township/938-Lacey-Twp-High-School/,"73 HAINES STREET, Lacey Township, NJ, 08734
�
3.6
(7 Reviews)"
Castleton Academy High School Of Oceanside,https://www.greatschools.org/new-york/oceanside/13263-Castleton-Academy-High-School-Of-Oceanside/,"25 Castleton Court, Oceanside, NY, 11572
�
3
(2 Reviews)"
Business Of Sports School,https://www.greatschools.org/new-york/new-york/13272-Business-Of-Sports-School/,"439 West 49th Street, New York, NY, 10019
�
5
(1 Reviews)"
Emma Lazarus High School,https://www.greatschools.org/new-york/new-york/13273-Emma-Lazarus-High-School/,"100 Hester Street, New York, NY, 10002
�
4.3
(7 Reviews)"
High School For Language And Diplomacy,https://www.greatschools.org/new-york/new-york/13274-High-School-For-Language-And-Diplomacy/,"40 Irving Place, New York, NY, 10003
�
3
(2 Reviews)"
Quest To Learn,https://www.greatschools.org/new-york/new-york/13275-Quest-To-Learn/,"351 West 18th Street, New York, NY, 10011
�
3.6
(23 Reviews)"
Urban Assembly School for Green Careers,https://www.greatschools.org/new-york/new-york/13277-Urban-Assembly-School-For-Green-Careers/,"145 West 84th Street, New York, NY, 10024
�
3
(2 Reviews)"
Pan American International High School At Monroe,https://www.greatschools.org/new-york/bronx/13317-Pan-American-International-High-School-At-Monroe/,"1300 BOYNTON AVE, The Bronx, NY, 10472"
The Cinema School,https://www.greatschools.org/new-york/bronx/13318-The-Cinema-School/,"1551 E 172ND ST, The Bronx, NY, 10472
�
4
(4 Reviews)"
Young Women's Leadership School of Brooklyn,https://www.greatschools.org/new-york/brooklyn/13324-Young-Womens-Leadership-School-Of-Brooklyn/,"325 Bushwick Avenue, Brooklyn, NY, 11206
�
3.3
(3 Reviews)"
Sunset Park High School,https://www.greatschools.org/new-york/brooklyn/13327-Sunset-Park-High-School/,"153 35th Street, Brooklyn, NY, 11232
�
3.8
(8 Reviews)"
Academy for Conservation and the Environment,https://www.greatschools.org/new-york/brooklyn/13337-Academy-For-Conservation-And-The-Environment/,"6565 Flatlands Avenue, Brooklyn, NY, 11236
�
5
(1 Reviews)"
Multicultural High School,https://www.greatschools.org/new-york/new-york/13342-Multicultural-High-School/,"999 Jamaica Avenue, Brooklyn, NY, 11208
�
3.7
(3 Reviews)"
Academy of Innovative Technology,https://www.greatschools.org/new-york/new-york/13343-Academy-Of-Innovative-Technology/,"999 Jamaica Avenue, Brooklyn, NY, 11208
�
3.5
(4 Reviews)"
Cypress Hills Collegiate Preparatory School,https://www.greatschools.org/new-york/new-york/13345-Cypress-Hills-Collegiate-Preparatory-School/,"999 Jamaica Avenue, Brooklyn, NY, 11208"
Metropolitan Diploma Plus High School,https://www.greatschools.org/new-york/brooklyn/13356-Metropolitan-Diploma-Plus-High-School/,"985 Rockaway Avenue, Brooklyn, NY, 11212
�
3
(2 Reviews)"
Acadey of Medical Technology - A College Board School,https://www.greatschools.org/new-york/queens/13371-Acadey-Of-Medical-Technology---A-College-Board-School/,"8-21 BAY 25TH ST, Queens, NY, 11691
�
4
(3 Reviews)"
Challenge Preparatory Charter School,https://www.greatschools.org/new-york/queens/13447-Challenge-Preparatory-Charter-School/,"710 HARTMAN LANE, Queens, NY, 11691
�
1.9
(13 Reviews)"
Cambria Heights Academy,https://www.greatschools.org/new-york/queens/13490-Cambria-Heights-Academy/,"188-04 91ST AVE, Queens, NY, 11423"
Democracy Prep Harlem Charter School,https://www.greatschools.org/new-york/new-york/13503-Democracy-Prep-Harlem-Charter-School/,"207 West 133rd Street, New York, NY, 10030
�
5
(1 Reviews)"
Hudson High School Of Learning Technologies,https://www.greatschools.org/new-york/new-york/13506-Hudson-High-School-Of-Learning-Technologies/,"351 West 18th Street, New York, NY, 10011
�
3.5
(15 Reviews)"
Manhattan Academy For Arts And Languages,https://www.greatschools.org/new-york/new-york/13509-Manhattan-Academy-For-Arts-And-Languages/,"111 East 33rd Street, New York, NY, 10016"
Inwood Academy For Leadership Charter School,https://www.greatschools.org/new-york/new-york/13510-Inwood-Academy-For-Leadership-Charter-School/,"3896 10th Avenue, New York, NY, 10034
�
4.5
(6 Reviews)"
High School For Language And Innovation,https://www.greatschools.org/new-york/bronx/13631-High-School-For-Language-And-Innovation/,"925 ASTOR AVE, The Bronx, NY, 10469"
E Harlem Scholars Acad Charter School,https://www.greatschools.org/new-york/new-york/14167-E-Harlem-Scholars-Acad-Charter-School/,"2050 2ND AVE, New York, NY, 10026"
Democracy Prep Endurance Charter School,https://www.greatschools.org/new-york/new-york/14170-Democracy-Prep-Endurance-Charter-School/,"250 West 127th Street, New York, NY, 10027
�
2.7
(6 Reviews)"
New Visions Charter HS-Humanities II,https://www.greatschools.org/new-york/bronx/14179-New-Visions-Charter-HS-Humanities-II/,"900 TINTON AVE, The Bronx, NY, 10456"
Westchester Square Academy,https://www.greatschools.org/new-york/bronx/14181-Westchester-Square-Academy/,"3000 E TREMONT AVE, The Bronx, NY, 10461
�
4.8
(6 Reviews)"
Claremont International High School,https://www.greatschools.org/new-york/bronx/14189-Claremont-International-High-School/,"240 E 172ND ST, The Bronx, NY, 10457"
High School for Energy and Technology,https://www.greatschools.org/new-york/bronx/14194-High-School-For-Energy-And-Technology/,"2474 CROTONA AVE, The Bronx, NY, 10458
�
3
(2 Reviews)"
Lawrence Senior High School,https://www.greatschools.org/new-york/cedarhurst/1423-Lawrence-Senior-High-School/,"2 Reilly Road, Cedarhurst, NY, 11516
�
4.5
(2 Reviews)"
New Rochelle High School,https://www.greatschools.org/new-york/new-rochelle/1786-New-Rochelle-High-School/,"265 CLOVE RD, New Rochelle, NY, 10801
�
3.7
(11 Reviews)"
Veritas Academy,https://www.greatschools.org/new-york/queens/17862-Veritas-Academy/,"35-01 UNION ST, Queens, NY, 11354
�
4.4
(7 Reviews)"
AMERICAN DREAM CHARTER SCHOOL,https://www.greatschools.org/new-york/bronx/18170-AMERICAN-DREAM-CHARTER-SCHOOL/,"403 CONCORD AVE, The Bronx, NY, 10454
�
4.1
(10 Reviews)"
NELSON MANDELA HIGH SCHOOL,https://www.greatschools.org/new-york/brooklyn/18173-NELSON-MANDELA-HIGH-SCHOOL/,"1700 Fulton Street, Brooklyn, NY, 11213"
EPIC HIGH SCHOOL-SOUTH,https://www.greatschools.org/new-york/queens/18179-EPIC-HIGH-SCHOOL-SOUTH/,"121-10 ROCKAWAY BLVD, Queens, NY, 11420"
Wadleigh Secondary School for the Performing and Visual Arts,https://www.greatschools.org/new-york/new-york/1828-Wadleigh-Secondary-School-For-The-Performing-And-Visual-Arts/,"215 West 114th Street, New York, NY, 10026
�
3
(2 Reviews)"
Edmund W Gordon Brooklyn Laboratory,https://www.greatschools.org/new-york/brooklyn/18374-Edmund-W-Gordon-Brooklyn-Laboratory/,"77 Sands Street, Brooklyn, NY, 11201"
New Visions Charter High-Humanities Iv,https://www.greatschools.org/new-york/new-york/18392-New-Visions-Charter-High-Humanities-Iv/,"205 East 42nd Street, New York, NY, 10017
�
5
(1 Reviews)"
Abraham Lincoln High School,https://www.greatschools.org/new-york/brooklyn/1927-Abraham-Lincoln-High-School/,"2800 Ocean Parkway, Brooklyn, NY, 11235
�
3.3
(6 Reviews)"
Transit Tech Career and Technical Education High School,https://www.greatschools.org/new-york/brooklyn/1953-Transit-Tech-Career-And-Technical-Education-High-School/,"1 Wells Street, Brooklyn, NY, 11208
�
2.2
(6 Reviews)"
Fort Hamilton High School,https://www.greatschools.org/new-york/brooklyn/1961-Fort-Hamilton-High-School/,"8301 Shore Road, Brooklyn, NY, 11209
�
3.2
(16 Reviews)"
John Adams High School,https://www.greatschools.org/new-york/queens/2007-John-Adams-High-School/,"101-01 ROCKAWAY BLVD, Queens, NY, 11417
�
2.8
(6 Reviews)"
Long Island City High School,https://www.greatschools.org/new-york/queens/2013-Long-Island-City-High-School/,"14-30 BROADWAY, Queens, NY, 11106
�
3.8
(26 Reviews)"
New Dorp High School,https://www.greatschools.org/new-york/staten-island/2021-New-Dorp-High-School/,"465 New Dorp Lane, Staten Island, NY, 10306
�
3.4
(14 Reviews)"
Dr Susan S Mckinney Secondary School Of The Arts,https://www.greatschools.org/new-york/new-york/2716-Dr-Susan-S-Mckinney-Secondary-School-Of-The-Arts/,"101 Park Avenue, Brooklyn, NY, 11205
�
2.7
(9 Reviews)"
Queens Technical High School,https://www.greatschools.org/new-york/queens/2780-Queens-Technical-High-School/,"37-02 47TH AVE, Queens, NY, 11101
�
4.4
(11 Reviews)"
William Cullen Bryant High School,https://www.greatschools.org/new-york/queens/2805-William-Cullen-Bryant-High-School/,"48-10 31ST AVE, Queens, NY, 11103
�
2.1
(18 Reviews)"
The Heritage School,https://www.greatschools.org/new-york/new-york/2814-The-Heritage-School/,"1680 Lexington Avenue, New York, NY, 10029
�
3.7
(3 Reviews)"
Bronx School For Law Government And Justice,https://www.greatschools.org/new-york/bronx/2824-Bronx-School-For-Law-Government-And-Justice/,"244 E 163RD ST, The Bronx, NY, 10451
�
3.7
(16 Reviews)"
John Dewey High School,https://www.greatschools.org/new-york/brooklyn/2872-John-Dewey-High-School/,"50 Avenue X, Brooklyn, NY, 11223
�
4.5
(16 Reviews)"
